Date,BKH,ED,FRT,GPC,KO,MO,MSEX,NFG,NWN,PEP
2024-02-15,50.649227142333984,86.01346588134766,98.10385131835938,139.61407470703125,57.63959503173828,36.99251174926758,55.36064147949219,46.15837860107422,34.322998046875,162.65139770507812
2024-02-16,50.37837600708008,85.13597869873047,96.3857650756836,138.85630798339844,57.62989044189453,37.0017204284668,55.18352127075195,46.303077697753906,34.73228454589844,161.1591796875
2024-02-20,50.552490234375,85.38948059082031,95.41634368896484,140.1678466796875,58.901065826416016,37.06618881225586,54.44551467895508,46.785396575927734,37.2736701965332,163.41690063476562
2024-02-21,51.1909294128418,86.39372253417969,95.40673828125,140.34271240234375,59.4250602722168,37.2687873840332,53.44181442260742,47.856163024902344,36.997642517089844,163.59132385253906
2024-02-22,50.49445343017578,85.71122741699219,95.11878967285156,141.9553985595703,59.33772659301758,37.66477584838867,50.647216796875,47.470298767089844,37.844764709472656,163.029296875
2024-02-23,50.610530853271484,85.73072814941406,94.33173370361328,143.6652374267578,59.38624572753906,37.876583099365234,50.97193908691406,47.23878479003906,34.12310791015625,164.33741760253906
2024-02-26,49.904380798339844,84.05374908447266,93.4870834350586,144.18983459472656,58.910770416259766,37.489803314208984,49.81079864501953,46.804691314697266,34.83698272705078,163.03900146484375
2024-02-27,50.69758987426758,84.70699310302734,93.97660827636719,146.27857971191406,58.551734924316406,37.66477584838867,50.10600280761719,47.26772689819336,34.80842971801758,162.94210815429688
2024-02-28,50.204254150390625,84.48274993896484,94.70606994628906,147.42494201660156,58.60995864868164,37.74765396118164,50.29296875,46.978328704833984,35.36049270629883,161.84715270996094
2024-02-29,50.33000183105469,85.02873229980469,96.79849243164062,145.96778869628906,58.24121856689453,37.67398452758789,50.07648468017578,47.01691818237305,34.970245361328125,161.43218994140625
2024-03-01,49.749610900878906,84.833740234375,95.90584564208984,145.9188995361328,57.76573944091797,37.62793731689453,50.47993469238281,47.03620910644531,35.15108871459961,160.69992065429688
2024-03-04,50.678245544433594,86.90070343017578,97.61434173583984,146.66213989257812,58.037445068359375,36.58732223510742,50.5980110168457,48.30954360961914,35.86496353149414,161.46148681640625
2024-03-05,50.552490234375,86.76421356201172,97.59515380859375,146.63279724121094,57.75603485107422,36.78071212768555,50.70625305175781,48.30954360961914,35.4080810546875,158.21018981933594
2024-03-06,50.610530853271484,87.60269927978516,97.71992492675781,146.52520751953125,57.78514862060547,38.1712646484375,51.070343017578125,48.95585632324219,35.57941436767578,159.1475067138672
2024-03-07,51.32635498046875,87.6904525756836,97.89269256591797,147.49339294433594,57.67840576171875,38.26335906982422,50.67673110961914,49.22595977783203,35.7412223815918,159.25489807128906
2024-03-08,52.080867767333984,87.86595153808594,98.06546020507812,147.6302947998047,57.75603485107422,38.558040618896484,51.52299118041992,49.023380279541016,35.883995056152344,159.1963348388672
2024-03-11,52.23564147949219,88.52893829345703,98.63175964355469,149.08743286132812,58.45469665527344,39.30397415161133,50.72593688964844,50.05555725097656,36.45509719848633,160.8366241455078
2024-03-12,51.626220703125,87.68069458007812,98.10790252685547,150.61300659179688,58.70699691772461,39.64469909667969,50.627532958984375,49.74686813354492,35.91255187988281,160.65110778808594
2024-03-13,51.01681137084961,87.32970428466797,98.16609954833984,150.10450744628906,59.308616638183594,39.92097091674805,51.00146484375,49.86262512207031,35.17964172363281,161.3931427001953
2024-03-14,50.649227142333984,86.45220947265625,96.37138366699219,148.5202178955078,59.17657470703125,40.77741241455078,51.01129913330078,49.129493713378906,34.418182373046875,160.88543701171875
2024-03-15,50.41706466674805,86.71546173095703,96.15796661376953,150.270751953125,58.570133209228516,40.39984130859375,51.72963333129883,49.51535415649414,34.59902572631836,160.76828002929688
2024-03-18,50.03981018066406,86.76421356201172,96.80793762207031,150.08493041992188,58.81467056274414,40.98921585083008,50.56848907470703,49.525001525878906,34.16118240356445,167.2122802734375
2024-03-19,50.33000183105469,87.46620178222656,96.6915283203125,151.649658203125,58.9124755859375,41.09972381591797,49.52544021606445,50.209896087646484,34.33251190185547,167.73953247070312
2024-03-20,50.49445343017578,86.8129653930664,98.07878875732422,151.88433837890625,59.42110061645508,41.247066497802734,50.5980110168457,50.24848556518555,34.70372772216797,167.79811096191406
2024-03-21,50.33967971801758,86.4327163696289,99.16532135009766,153.90869140625,59.14723205566406,41.394412994384766,50.50945281982422,50.68257522583008,34.73228454589844,168.37416076660156
2024-03-22,50.542816162109375,86.38396453857422,96.55570983886719,152.44178771972656,59.16679382324219,40.46240234375,50.16504669189453,50.06520080566406,34.16118240356445,167.95433044433594
2024-03-25,51.10386657714844,86.28646850585938,96.07064819335938,150.22183227539062,59.07876205444336,40.72600173950195,49.66320037841797,50.508941650390625,34.59902572631836,168.52061462402344
2024-03-26,50.513797760009766,85.26273345947266,95.83782958984375,149.16566467285156,59.2156982421875,40.594200134277344,49.6336784362793,50.335304260253906,33.88515090942383,168.6475372314453
2024-03-27,52.27433395385742,87.7977066040039,98.50564575195312,151.76699829101562,59.694976806640625,41.10257339477539,51.56235122680664,51.59648132324219,34.90361404418945,169.46771240234375
2024-03-28,52.81603240966797,88.53868865966797,99.06831359863281,151.51272583007812,59.841697692871094,41.06491470336914,51.66075134277344,52.317161560058594,35.427120208740234,170.87364196777344
2024-04-01,52.080867767333984,88.0707015991211,97.72955322265625,150.87705993652344,59.35263442993164,40.68834686279297,50.430728912353516,51.95682144165039,35.331932067871094,168.89163208007812
2024-04-02,52.44845199584961,88.33393859863281,96.8176498413086,150.3978729248047,58.834228515625,40.41533279418945,48.84646987915039,51.70361328125,35.03687286376953,167.38804626464844
2024-04-03,52.27433395385742,87.6417007446289,97.16688537597656,149.74264526367188,58.52123260498047,39.65277862548828,47.77389144897461,51.80099868774414,35.19868087768555,165.6696319580078
2024-04-04,52.24531173706055,87.9342041015625,96.38108825683594,145.56683349609375,58.0028190612793,39.09733581542969,48.954708099365234,51.54779052734375,34.979759216308594,165.64035034179688
2024-04-05,51.98413848876953,87.40770721435547,96.7109375,146.68170166015625,58.208229064941406,39.21031188964844,47.488529205322266,51.333534240722656,34.6561393737793,165.14239501953125
2024-04-08,52.71930694580078,88.33393859863281,98.02059173583984,147.09242248535156,57.973480224609375,39.50215148925781,48.14781951904297,52.00551986694336,35.0083122253418,165.57199096679688
2024-04-09,52.6225700378418,88.8506851196289,99.82500457763672,147.17066955566406,58.413639068603516,39.64336395263672,49.200714111328125,52.317161560058594,34.93217086791992,166.57763671875
2024-04-10,50.581512451171875,86.66670989990234,96.67213439941406,145.00941467285156,57.63113021850586,39.23855209350586,47.0850830078125,52.015254974365234,33.98985290527344,164.95687866210938
2024-04-11,50.74595642089844,86.3352279663086,96.76913452148438,142.88726806640625,57.75829315185547,39.00320053100586,47.19332504272461,52.346378326416016,34.33251190185547,164.38082885742188
2024-04-12,50.533145904541016,86.41322326660156,96.75943756103516,142.17337036132812,57.00513458251953,38.64545440673828,46.31755447387695,51.81074142456055,34.389625549316406,164.12698364257812
2024-04-15,50.300987243652344,87.08595275878906,95.11994171142578,141.55726623535156,56.86819839477539,38.55131530761719,46.6324348449707,51.45040512084961,34.00889205932617,163.004150390625
2024-04-16,49.52712631225586,85.23347473144531,93.54835510253906,141.36167907714844,56.789947509765625,38.3630256652832,45.107215881347656,50.379127502441406,33.79949188232422,163.54115295410156
2024-04-17,50.03981018066406,88.0707015991211,94.14012145996094,140.89227294921875,57.230098724365234,38.692527770996094,45.15641403198242,50.681034088134766,34.16118240356445,165.474365234375
2024-04-18,50.74595642089844,88.6264419555664,95.58558654785156,156.69583129882812,57.62135314941406,38.88081359863281,45.89442443847656,50.65181350708008,34.82746887207031,168.19842529296875
2024-04-19,52.23564147949219,89.47467803955078,96.78853607177734,158.8081817626953,58.853790283203125,39.624534606933594,47.23268508911133,52.034732818603516,35.86496353149414,170.01446533203125
2024-04-22,52.54518508911133,90.4106674194336,98.11759948730469,159.49273681640625,59.22547912597656,40.07642364501953,47.25236892700195,52.17107391357422,36.16954803466797,172.2893829345703
2024-04-23,52.59355163574219,90.51791381835938,99.79590606689453,159.7763671875,59.313507080078125,40.358848571777344,47.46885299682617,52.346378326416016,36.46461486816406,167.17324829101562
2024-04-24,52.75799560546875,91.0931625366211,100.50408172607422,158.231201171875,60.20360565185547,40.405921936035156,48.2954216003418,53.82668685913086,36.721614837646484,173.21694946289062
2024-04-25,52.429107666015625,91.75614929199219,99.50486755371094,157.51730346679688,60.38945007324219,40.98960494995117,48.000213623046875,53.46634292602539,36.79775619506836,172.50418090820312
2024-04-26,52.100215911865234,90.60565948486328,99.13622283935547,156.40245056152344,60.38945007324219,40.83897399902344,48.39382553100586,52.42428970336914,36.47412872314453,171.43017578125
2024-04-29,53.18362045288086,91.61965942382812,100.20335388183594,157.81068420410156,60.68288803100586,41.25320053100586,49.6336784362793,52.52167892456055,36.85784912109375,171.97694396972656
2024-04-30,53.10623550415039,92.03890228271484,101.05704498291016,153.74244689941406,60.41878890991211,41.2437858581543,49.909202575683594,51.713348388671875,36.780723571777344,171.75238037109375
2024-05-01,53.78335952758789,92.42890167236328,101.16376495361328,153.31214904785156,60.575294494628906,41.25320053100586,51.168739318847656,51.557525634765625,36.79999923706055,171.01034545898438
2024-05-02,54.150943756103516,92.86763763427734,101.77494049072266,152.87208557128906,60.63397979736328,41.40382766723633,51.58202362060547,53.33000183105469,37.39774703979492,171.30323791503906
2024-05-03,53.947811126708984,93.16988372802734,98.96160125732422,153.9380340576172,60.81003952026367,41.03667068481445,52.280677795410156,53.437129974365234,37.243492126464844,171.98670959472656
2024-05-06,54.63460922241211,93.72563171386719,99.06831359863281,153.23391723632812,60.98610305786133,40.94253158569336,52.94981002807617,54.11884689331055,36.50113296508789,171.66453552246094
2024-05-07,54.88611602783203,95.06136322021484,100.00933074951172,151.50296020507812,61.25019836425781,41.28144073486328,53.569732666015625,54.3233642578125,36.99282455444336,173.81251525878906
2024-05-08,54.518531799316406,95.12960815429688,99.0586166381836,150.94554138183594,61.475162506103516,41.69567108154297,53.569732666015625,54.401275634765625,37.08924102783203,173.21694946289062
2024-05-09,55.698673248291016,95.66586303710938,99.48546600341797,151.91368103027344,61.504512786865234,42.091064453125,56.059295654296875,54.946651458740234,36.983184814453125,173.85157775878906
2024-05-10,55.18598556518555,95.25636291503906,98.68026733398438,151.84523010253906,61.876197814941406,42.26993942260742,56.95474624633789,55.61863327026367,37.25313186645508,175.54067993164062
2024-05-13,55.12794494628906,95.19786071777344,99.39814758300781,154.05538940429688,62.18920135498047,42.401737213134766,56.96458435058594,54.654483795166016,37.098876953125,176.62445068359375
2024-05-14,54.83774948120117,95.03069305419922,99.4078598022461,152.14837646484375,61.719696044921875,42.83479309082031,56.781517028808594,55.005088806152344,36.626461029052734,175.61878967285156
2024-05-15,55.01186752319336,95.29620361328125,99.91230773925781,151.59095764160156,61.74904251098633,43.16429138183594,56.573707580566406,55.3946418762207,36.780723571777344,175.21849060058594
2024-05-16,55.706607818603516,95.29620361328125,98.59295654296875,150.70103454589844,61.93488693237305,43.2584342956543,57.07838439941406,55.112213134765625,37.108516693115234,178.7822265625
2024-05-17,55.55983352661133,95.4830322265625,99.27204132080078,149.51773071289062,61.65122604370117,43.380821228027344,56.61328887939453,55.131690979003906,37.15672302246094,177.8839569091797
2024-05-20,55.63811111450195,94.90286254882812,97.99148559570312,148.5789031982422,61.201290130615234,43.211360931396484,56.08881759643555,55.7939338684082,37.32061767578125,176.0483856201172
2024-05-21,55.53047561645508,94.73568725585938,98.26312255859375,148.1681671142578,61.53385543823242,43.61617660522461,57.41484451293945,54.946651458740234,37.35918426513672,176.80018615722656
2024-05-22,54.434547424316406,94.52919006347656,98.069091796875,146.29051208496094,61.621883392333984,43.60676193237305,55.999755859375,54.401275634765625,36.6168212890625,177.7863006591797
2024-05-23,53.60280990600586,92.30682373046875,95.70201110839844,142.43740844726562,60.731788635253906,42.966590881347656,54.4758186340332,53.73903274536133,35.41168975830078,175.03297424316406
2024-05-24,53.68109130859375,92.85749816894531,95.129638671875,142.01690673828125,60.643760681152344,42.825382232666016,53.288333892822266,53.96302795410156,34.92963409423828,173.78323364257812
2024-05-28,53.769161224365234,91.6578140258789,95.0714340209961,138.64300537109375,60.46770095825195,42.81596755981445,50.60660171508789,53.81694412231445,34.38972854614258,169.28219604492188
2024-05-29,53.0352783203125,90.37947082519531,94.7803955078125,136.16880798339844,60.35032272338867,42.50529479980469,48.904537200927734,53.067054748535156,34.110137939453125,167.10488891601562
2024-05-30,53.80830001831055,90.91046142578125,95.88632202148438,137.57704162597656,60.614418029785156,42.7783088684082,50.8539924621582,53.924068450927734,35.60450744628906,166.45071411132812
2024-05-31,55.23692321777344,92.97550201416016,97.93326568603516,140.96072387695312,61.55341339111328,43.54085922241211,53.318023681640625,55.66733169555664,36.07692337036133,168.8135223388672
2024-06-03,55.12928771972656,92.11998748779297,98.26312255859375,140.931396484375,61.55341339111328,43.82328796386719,53.060733795166016,55.69654083251953,36.23118209838867,167.18299865722656
2024-06-04,54.67917251586914,92.1593246459961,98.54444885253906,141.5768280029297,62.54132080078125,44.086891174316406,53.288333892822266,55.131690979003906,36.01907730102539,169.78012084960938
2024-06-05,53.50495910644531,91.05796813964844,98.6899642944336,139.83609008789062,62.52176284790039,43.936256408691406,53.397186279296875,54.82978439331055,35.575584411621094,169.38958740234375
2024-06-06,53.05484390258789,90.35979461669922,98.9906997680664,141.42034912109375,62.74673080444336,43.9550895690918,53.08052444458008,54.62527084350586,35.23815155029297,169.10643005371094
2024-06-07,52.45795440673828,90.08445739746094,97.99148559570312,142.9762725830078,62.51197814941406,43.96450424194336,52.03158187866211,54.635009765625,34.82358169555664,168.3142547607422
2024-06-10,52.330745697021484,90.78263092041016,97.55492401123047,140.29774475097656,62.198978424072266,43.76680374145508,51.427947998046875,54.810306549072266,34.698246002197266,163.25616455078125
2024-06-11,52.00783920288086,90.22212982177734,96.87584686279297,139.87428283691406,62.159854888916016,43.68207550048828,51.35867691040039,54.566837310791016,34.48614501953125,162.43942260742188
2024-06-12,51.77299499511719,89.62228393554688,97.83626556396484,140.61285400390625,61.504512786865234,43.1831169128418,51.44773864746094,53.865638732910156,34.38972854614258,161.21917724609375
2024-06-13,51.136959075927734,89.10111236572266,98.73847961425781,138.7615203857422,61.61210632324219,43.07014846801758,51.467525482177734,53.50530242919922,34.22583770751953,160.7271270751953
2024-06-14,51.41094970703125,89.3567886352539,98.16609954833984,134.61570739746094,61.65645980834961,42.637237548828125,50.7154541015625,53.01835632324219,34.14870071411133,161.19949340820312
2024-06-17,51.46965789794922,89.14044189453125,97.47732543945312,137.76690673828125,61.725460052490234,43.0028076171875,50.31962203979492,52.63854217529297,34.17762756347656,163.4923553466797
2024-06-18,51.381587982177734,88.88477325439453,97.97207641601562,137.2154541015625,61.73531723022461,43.0990104675293,50.913368225097656,52.95992660522461,33.7630615234375,163.82693481445312
2024-06-20,51.74364471435547,89.02244567871094,97.9817886352539,139.2637481689453,61.291744232177734,43.7050895690918,51.101383209228516,53.16444396972656,33.94624328613281,164.02374267578125
2024-06-21,51.95891189575195,88.83560180664062,98.31521606445312,139.27359008789062,61.87331771850586,44.00332260131836,50.863887786865234,53.203399658203125,33.69557189941406,164.6141815185547
2024-06-24,52.98634719848633,89.75011444091797,99.12920379638672,139.8841552734375,63.056175231933594,44.686363220214844,52.92219543457031,54.537620544433594,34.11978530883789,165.4014434814453
2024-06-25,52.38945770263672,87.90142822265625,97.38356018066406,136.9791259765625,62.92803192138672,44.657501220703125,51.477420806884766,53.64164733886719,33.96552276611328,164.68307495117188
2024-06-26,52.39924240112305,88.17676544189453,97.24626159667969,135.96482849121094,63.135032653808594,44.59978103637695,51.7841911315918,53.50530242919922,34.07157516479492,164.0828094482422
2024-06-27,52.996131896972656,88.18659973144531,98.3936767578125,135.30503845214844,62.997032165527344,43.733951568603516,52.27897644042969,53.36895751953125,34.399375915527344,163.6104278564453
2024-06-28,53.21140670776367,87.93092346191406,99.02132415771484,136.2110137939453,62.74074935913086,43.820533752441406,51.71491622924805,53.27555847167969,34.813941955566406,162.30162048339844
2024-07-01,52.93741989135742,87.33108520507812,98.48193359375,131.80917358398438,62.37602996826172,44.28230667114258,52.27897644042969,53.295223236083984,34.44757843017578,160.2941436767578
2024-07-02,53.10376739501953,87.4884262084961,99.1684341430664,133.9066925048828,62.24789047241211,44.30154800415039,52.823238372802734,53.66880798339844,34.62112045288086,160.97314453125
2024-07-03,53.142913818359375,87.23274993896484,98.70750427246094,131.34632873535156,62.42531967163086,44.205345153808594,52.18991470336914,54.012901306152344,34.254756927490234,160.00877380371094
2024-07-05,52.565589904785156,87.78341674804688,98.85460662841797,130.43051147460938,62.84917449951172,44.349647521972656,53.397186279296875,53.305057525634766,34.04265213012695,161.77024841308594
2024-07-08,52.27203369140625,86.94757843017578,98.6486587524414,130.8539581298828,62.06060028076172,44.27268981933594,53.26854705810547,53.59999084472656,33.98480987548828,159.53640747070312
2024-07-09,52.58516311645508,87.37041473388672,98.6486587524414,129.04200744628906,61.79446029663086,44.92687225341797,53.169586181640625,53.226402282714844,34.20655059814453,159.31991577148438
2024-07-10,52.996131896972656,88.3734359741211,100.62967681884766,130.46006774902344,61.932464599609375,45.14813995361328,54.07009506225586,53.59015655517578,34.74645233154297,160.98300170898438
2024-07-11,55.364131927490234,89.93695068359375,102.90489959716797,134.42860412597656,62.19860076904297,45.29244613647461,55.96017074584961,54.750247955322266,35.99015426635742,161.33724975585938
2024-07-12,56.058876037597656,90.65480041503906,104.25826263427734,136.18145751953125,62.79003143310547,45.917762756347656,58.790340423583984,55.86117935180664,36.520408630371094,163.72853088378906
2024-07-15,55.990379333496094,88.7569351196289,104.3465347290039,139.07664489746094,62.504173278808594,45.90814208984375,57.612754821777344,55.73337173461914,36.53005599975586,161.24868774414062
2024-07-16,56.89060592651367,90.02545928955078,106.60213470458984,139.55917358398438,63.35188674926758,46.20637130737305,60.898128509521484,56.20526885986328,37.63877487182617,162.13433837890625
2024-07-17,57.927825927734375,92.19866180419922,107.72994232177734,141.86349487304688,64.2784652709961,47.514732360839844,61.70957565307617,56.89345932006836,38.79570388793945,167.18260192871094
2024-07-18,57.037384033203125,92.5428237915039,107.43572998046875,138.12142944335938,64.25874328613281,47.45701599121094,60.878334045410156,56.7263298034668,38.41006088256836,167.65493774414062
2024-07-19,56.44049072265625,92.47399139404297,107.3866958618164,136.1519317626953,64.3573226928711,47.57245635986328,61.284061431884766,56.490379333496094,37.92801284790039,166.66104125976562
2024-07-22,56.8318977355957,93.06399536132812,108.66161346435547,136.26023864746094,63.84474563598633,47.524356842041016,62.115299224853516,57.30637741088867,38.21724319458008,164.98814392089844
2024-07-23,56.743831634521484,91.6971435546875,107.57303619384766,135.11795043945312,64.03202819824219,47.25498580932617,61.18510437011719,56.36257553100586,38.36185836791992,163.630126953125
2024-07-24,57.15480422973633,94.2833480834961,105.18012237548828,133.67034912109375,64.86988830566406,47.54359436035156,63.94600296020508,56.17578125,38.59324645996094,165.489990234375
2024-07-25,57.01781463623047,94.32268524169922,104.99378967285156,135.86634826660156,65.12617492675781,47.9091682434082,64.53974151611328,56.44122314453125,38.901756286621094,168.29458618164062
2024-07-26,57.526641845703125,94.83403015136719,107.43572998046875,139.80535888671875,66.09217834472656,48.5152473449707,65.39077758789062,56.9426155090332,39.24883270263672,169.99700927734375
2024-07-29,57.06673812866211,95.25686645507812,108.71063995361328,140.61285400390625,65.87532043457031,48.6114501953125,64.98504638671875,57.0704231262207,39.13314437866211,170.44969177246094
2024-07-30,57.68320083618164,96.525390625,111.71159362792969,144.8472900390625,66.71318054199219,48.63069152832031,65.41056060791016,57.493167877197266,39.27775955200195,170.42015075683594
2024-07-31,57.78105163574219,95.89603424072266,109.49520874023438,144.8669891357422,65.78660583496094,47.1491584777832,65.78660583496094,57.60131072998047,39.0123405456543,169.9182891845703
2024-08-01,58.01589584350586,98.54124450683594,110.62301635742188,141.29234313964844,66.98917388916016,48.12081527709961,65.2423324584961,58.191184997558594,39.383148193359375,172.1717987060547
2024-08-02,57.65384292602539,100.13427734375,110.30918884277344,140.34698486328125,68.33960723876953,49.13094711303711,66.16264343261719,57.955238342285156,37.977996826171875,175.20269775390625
2024-08-05,55.21735382080078,99.02307891845703,107.64168548583984,136.24057006835938,67.1271743774414,47.476253509521484,62.47154235839844,56.31341552734375,37.168087005615234,171.26644897460938
2024-08-06,55.97080612182617,99.20991516113281,110.2797622680664,137.90478515625,67.07789611816406,47.601318359375,60.57156753540039,56.92295455932617,37.46082305908203,169.7411651611328
2024-08-07,55.784889221191406,99.50492858886719,109.83844757080078,135.13763427734375,67.4820327758789,48.130435943603516,60.59135818481445,57.81760025024414,36.9924430847168,169.05230712890625
2024-08-08,56.088226318359375,98.826416015625,110.17189025878906,136.37843322753906,67.74818420410156,48.534488677978516,60.61115264892578,58.446800231933594,37.27542495727539,169.62307739257812
2024-08-09,55.91209411621094,99.33775329589844,110.62301635742188,135.08839416503906,67.69889068603516,48.5152473449707,60.31428146362305,58.201019287109375,37.3339729309082,169.6427459716797
2024-08-12,55.53047561645508,100.24243927001953,109.51481628417969,133.56202697753906,67.19617462158203,48.399803161621094,59.285125732421875,57.945404052734375,36.83631896972656,168.68820190429688
2024-08-13,55.872955322265625,99.90809631347656,109.62269592285156,134.763427734375,67.4820327758789,49.169429779052734,60.858543395996094,57.78810119628906,36.982688903808594,169.62307739257812
2024-08-14,56.15672302246094,99.99732971191406,110.44647979736328,135.09825134277344,67.60032653808594,49.24639129638672,60.62104797363281,57.797935485839844,36.933895111083984,170.9417266845703
2024-08-15,56.381778717041016,98.38127136230469,110.94664001464844,136.44735717773438,67.66932678222656,48.813480377197266,60.54643249511719,57.90607833862305,37.70477294921875,169.77069091796875
2024-08-16,56.55791091918945,99.24382781982422,111.12316131591797,136.74278259277344,68.1917495727539,49.371456146240234,60.824989318847656,58.073211669921875,37.675498962402344,169.86907958984375
2024-08-19,56.88449478149414,99.55118560791016,110.76030731201172,136.56552124023438,67.9946060180664,49.371456146240234,61.392051696777344,58.14202880859375,38.00727462768555,171.0499725341797
2024-08-20,56.9042854309082,99.313232421875,110.70146179199219,137.40255737304688,68.38888549804688,49.486900329589844,60.55638122558594,57.65046691894531,38.15364074707031,173.04762268066406
